Name,City,Country,Airport IATA,Latitude,Longitude
Perales Airport,Ibague,Colombia,IBE,4.42161,-75.1333
San Luis Airport,Ipiales,Colombia,IPI,0.861925,-77.6718
Antonio Roldan Betancourt Airport,Carepa,Colombia,APO,7.811960000000001,-76.7164
Jorge Isaac Airport,La Mina,Colombia,MCJ,11.2325,-72.4901
Alfredo Vásquez Cobo International Airport,Leticia,Colombia,LET,-4.19355,-69.9432
Enrique Olaya Herrera Airport,Medellin,Colombia,EOH,6.220549,-75.590582
Baracoa Airport,Magangue,Colombia,MGN,9.28474,-74.8461
Los Garzones Airport,Monteria,Colombia,MTR,8.823739999999999,-75.8258
Fabio Alberto Leon Bentley Airport,Mitu,Colombia,MVP,1.25366,-70.2339
La Nubia Airport,Manizales,Colombia,MZL,5.0296,-75.4647
Benito Salas Airport,Neiva,Colombia,NVA,2.95015,-75.294
Aguas Claras Airport,Ocana,Colombia,OCV,8.31506,-73.3583
Otu Airport,Otu,Colombia,OTU,7.01037,-74.7155
German Olano Airport,Puerto Carreno,Colombia,PCR,6.1847199999999996,-67.4932
Matecaña International Airport,Pereira,Colombia,PEI,4.81267,-75.7395
Pitalito Airport,Pitalito,Colombia,PTX,1.8577700000000001,-76.0857
Guillermo León Valencia Airport,Popayan,Colombia,PPN,2.4544,-76.6093
Antonio Narino Airport,Pasto,Colombia,PSO,1.39625,-77.2915
El Embrujo Airport,Providencia,Colombia,PVA,13.3569,-81.3583
Mariquita Airport,Mariquita,Colombia,MQU,5.21256,-74.8836
Jose Maria Córdova International Airport,Rio Negro,Colombia,MDE,6.164540000000001,-75.4231
Almirante Padilla Airport,Rio Hacha,Colombia,RCH,11.5262,-72.926
Jorge E. Gonzalez Torres Airport,San Jose Del Guaviare,Colombia,SJE,2.5796900000000003,-72.6394
Simón Bolívar International Airport,Santa Marta,Colombia,SMR,11.1196,-74.2306
Gustavo Rojas Pinilla International Airport,San Andres Island,Colombia,ADZ,12.5836,-81.7112
Eduardo Falla Solano Airport,San Vincente De Caguan,Colombia,SVI,2.15217,-74.7663
Gustavo Vargas Airport,Tame,Colombia,TME,6.45108,-71.7603
Santiago Perez Airport,Arauca,Colombia,AUC,7.06888,-70.7369
El Caraño Airport,Quibdo,Colombia,UIB,5.69076,-76.6412
Heriberto Gíl Martínez Airport,Tulua,Colombia,ULQ,4.08836,-76.2351
Alfonso López Pumarejo Airport,Valledupar,Colombia,VUP,10.435,-73.2495
Vanguardia Airport,Villavicencio,Colombia,VVC,4.16787,-73.6138
Bermejo Airport,Bermejo,Bolivia,BJO,-22.7733001709,-64.31289672850001
Jorge Wilsterman International Airport,Cochabamba,Bolivia,CBB,-17.421100616455078,-66.17710113525389
Chimore Airport,Chapacura,Bolivia,CCA,-16.976834,-65.14556800000001
Capitán Aníbal Arab Airport,Cobija,Bolivia,CIJ,-11.0403995514,-68.78299713130001
El Alto International Airport,La Paz,Bolivia,LPB,-16.513299942016598,-68.19229888916016
Juan Mendoza Airport,Oruro,Bolivia,ORU,-17.962600708,-67.0762023926
Capitan Nicolas Rojas Airport,Potosi,Bolivia,POI,-19.543100357100002,-65.72370147710001
Capitán Av. Salvador Ogaya G. airport,Puerto Suarez,Bolivia,PSZ,-18.975301,-57.820599
Santa Ana Del Yacuma Airport,Santa Ana,Bolivia,SBL,-13.7622003555,-65.43520355220001
Juana Azurduy De Padilla Airport,Sucre,Bolivia,SRE,-19.007099151611328,-65.2886962890625
Capitan Oriel Lea Plaza Airport,Tarija,Bolivia,TJA,-21.5557003021,-64.7013015747
Teniente Av. Jorge Henrich Arauz Airport,Trinidad,Bolivia,TDD,-14.8186998367,-64.9179992676
Teniente Coronel Rafael Pabón Airport,Villa Montes,Bolivia,VLM,-21.2551994324,-63.405601501499994
Viru Viru International Airport,Santa Cruz,Bolivia,VVI,-17.6448,-63.135399
Yacuiba Airport,Yacuiba,Bolivia,BYC,-21.960899353027344,-63.65169906616211
Johan Adolf Pengel International Airport,Zandery,Suriname,PBM,5.4528298378,-55.1878013611
Cayenne-Rochambeau Airport,Cayenne,French Guiana,CAY,4.819809913639999,-52.360401153599994
Saint-Georges-de-l'Oyapock Airport,St.-georges Oyapock,French Guiana,OYP,3.89759993553,-51.8041000366
Alferez FAP Alfredo Vladimir Sara Bauer Airport,Andoas,Peru,AOP,-2.79612994194,-76.46659851070001
Iberia Airport,Iberia,Peru,IBP,-11.411600112915039,-69.48870086669922
Cap FAP David Abenzur Rengifo International Airport,Pucallpa,Peru,PCL,-8.37794017791748,-74.57430267333984
Teniente FAP Jaime A De Montreuil Morales Airport,Chimbote,Peru,CHM,-9.149609565734863,-78.5238037109375
Capitan FAP Jose A Quinones Gonzales International Airport,Chiclayo,Peru,CIX,-6.787479877471924,-79.8281021118164
Coronel FAP Alfredo Mendivil Duarte Airport,Ayacucho,Peru,AYP,-13.154800415039062,-74.20439910888672
Andahuaylas Airport,Andahuaylas,Peru,ANS,-13.706399917602539,-73.35040283203125
Comandante FAP German Arias Graziani Airport,Anta,Peru,ATA,-9.347439765930176,-77.59839630126953
Jorge Chávez International Airport,Lima,Peru,LIM,-12.0219,-77.114305
Juanjui Airport,Juanjui,Peru,JJI,-7.169099807739258,-76.72859954833984
Francisco Carle Airport,Jauja,Peru,JAU,-11.7831001282,-75.47339630130001
Inca Manco Capac International Airport,Juliaca,Peru,JUL,-15.467100143432615,-70.158203125
Ilo Airport,Ilo,Peru,ILQ,-17.69499969482422,-71.34400177001953
Capitan FAP Pedro Canga Rodriguez Airport,Tumbes,Peru,TBP,-3.55253005027771,-80.38140106201172
Moises Benzaquen Rengifo Airport,Yurimaguas,Peru,YMS,-5.893770217895508,-76.11820220947266
Chachapoyas Airport,Chachapoyas,Peru,CHH,-6.201809883117676,-77.8561019897461
Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,Peru,IQT,-3.7847399711608887,-73.30879974365234
Rodríguez Ballón International Airport,Arequipa,Peru,AQP,-16.3411006927,-71.5830993652
Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,Peru,TRU,-8.08141040802002,-79.10880279541016
Capitán FAP Renán Elías Olivera International Airport,Pisco,Peru,PIO,-13.74489974975586,-76.22029876708984
Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,Peru,TPP,-6.508739948272705,-76.37319946289062
Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,Peru,TCQ,-18.0533008575,-70.2758026123
Padre Aldamiz International Airport,Puerto Maldonado,Peru,PEM,-12.613599777200001,-69.2285995483
Capitán FAP Guillermo Concha Iberico International Airport,Piura,Peru,PIU,-5.20574998856,-80.61640167239999
Capitan Montes Airport,Talara,Peru,TYL,-4.5766401290894,-81.25409698486301
Alejandro Velasco Astete International Airport,Cuzco,Peru,CUZ,-13.535699844400003,-71.9387969971
Santa Bernardina International Airport,Durazno,Uruguay,DZO,-33.358898162841804,-56.49919891357422
Carrasco International /General C L Berisso Airport,Montevideo,Uruguay,MVD,-34.838402,-56.0308
Nueva Hesperides International Airport,Salto,Uruguay,STY,-31.438499450683594,-57.98529815673828
Oswaldo Guevara Mujica Airport,Acarigua,Venezuela,AGV,9.553375244140623,-69.23786926269531
Anaco Airport,Anaco,Venezuela,AAO,9.430225372314453,-64.47072601318361
General José Antonio Anzoategui International Airport,Barcelona,Venezuela,BLA,10.111111,-64.692222
Barinas Airport,Barinas,Venezuela,BNS,8.615,-70.21416667
Barquisimeto International Airport,Barquisimeto,Venezuela,BRM,10.042746543884276,-69.35861968994139
"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",Ciudad Bolivar,Venezuela,CBL,8.12216091156,-63.5369567871
Caicara del Orinoco Airport,Caicara De Orinoco,Venezuela,CXA,7.625510215759277,-66.16280364990234
Calabozo Airport,Calabozo,Venezuela,CLZ,8.92465591430664,-67.41709136962889
Canaima Airport,Canaima,Venezuela,CAJ,6.2319889068603525,-62.85443115234375
Carora Airport,Carora,Venezuela,VCR,10.175602912902832,-70.06521606445311
General Francisco Bermúdez Airport,Carupano,Venezuela,CUP,10.660014152526855,-63.261680603027344
José Leonardo Chirinos Airport,Coro,Venezuela,CZE,11.41494369506836,-69.68090057373047
Cumaná (Antonio José de Sucre) Airport,Cumana,Venezuela,CUM,10.450332641601562,-64.13047027587889
El Dorado Airport,El Dorado,Venezuela,EOR,6.733333110809326,-61.58333206176758
Elorza Airport,Elorza,Venezuela,EOZ,7.083333015441895,-69.53333282470703
Guasdalito Airport,Guasdualito,Venezuela,GDO,7.233333110809326,-70.80000305175781
Guiria Airport,Guiria,Venezuela,GUI,10.5740776062,-62.3126678467
Guanare Airport,Guanare,Venezuela,GUQ,9.026944160461426,-69.75514984130861
Higuerote Airport,Higuerote,Venezuela,HGE,10.462474,-66.09277900000001
Andrés Miguel Salazar Marcano Airport,Isla De Coche,Venezuela,ICC,10.794432,-63.981590000000004
Josefa Camejo International Airport,Paraguana,Venezuela,LSP,11.78077507019043,-70.15149688720703
La Fria Airport,La Fria,Venezuela,LFR,8.239167213439941,-72.27102661132812
La Chinita International Airport,Maracaibo,Venezuela,MAR,10.5582084656,-71.7278594971
Alberto Carnevalli Airport,Merida,Venezuela,MRD,8.582078,-71.161041
Del Caribe Santiago Mariño International Airport,Porlamar,Venezuela,PMV,10.912603378295898,-63.96659851074219
Simón Bolívar International Airport,Caracas,Venezuela,CCS,10.601194,-66.991222
Maturín Airport,Maturin,Venezuela,MUN,9.75452995300293,-63.14739990234375
Cacique Aramare Airport,Puerto Ayacucho,Venezuela,PYH,5.619989871978801,-67.606101989746
General Bartolome Salom International Airport,Puerto Cabello,Venezuela,PBL,10.48050022125244,-68.072998046875
Paramillo Airport,San Cristobal,Venezuela,SCI,7.8013200759887695,-72.2029037475586
General Manuel Carlos Piar International Airport,Guayana,Venezuela,PZO,8.288530349731445,-62.7603988647461
Palmarito Airport,Palmarito,Venezuela,PTM,7.566669940948486,-70.18329620361328
San Antonio Del Tachira Airport,San Antonio,Venezuela,SVZ,7.840829849243164,-72.439697265625
Santa Bárbara de Barinas Airport,Santa Barbara,Venezuela,SBB,7.803514003753662,-71.16571807861328
Santa Elena de Uairen Airport,Santa Ana De Uairen,Venezuela,SNV,4.554999828338623,-61.1500015258789
Mayor Buenaventura Vivas International Airport,Santo Domingo,Venezuela,STD,7.56538,-72.035103
Sub Teniente Nestor Arias Airport,San Felipe,Venezuela,SNF,10.2787,-68.75520300000001
San Fernando De Apure Airport,San Fernando De Apure,Venezuela,SFD,7.883319854736327,-67.44400024414061
San Tomé Airport,San Tome,Venezuela,SOM,8.9451465606689,-64.151084899902
Santa Bárbara del Zulia Airport,Santa Barbara,Venezuela,STB,8.974550247192383,-71.94325256347656
Tucupita Airport,Tucupita,Venezuela,TUV,9.088994026184082,-62.09417343139648
Tumeremo Airport,Tumeremo,Venezuela,TMO,7.24938,-61.52893
Arturo Michelena International Airport,Valencia,Venezuela,VLN,10.14973258972168,-67.92839813232422
Dr. Antonio Nicolás Briceño Airport,Valera,Venezuela,VLV,9.34047794342041,-70.58406066894531
Valle de La Pascua Airport,Valle De La Pascua,Venezuela,VDP,9.22202777863,-65.9935836792
Lethem Airport,Lethem,Guyana,LTM,3.37276,-59.789398
V.C. Bird International Airport,Antigua,Antigua and Barbuda,ANU,17.1367,-61.792702
Sir Grantley Adams International Airport,Bridgetown,Barbados,BGI,13.0746002197,-59.492500305200004
Canefield Airport,Canefield,Dominica,DCF,15.336700439453125,-61.3922004699707
Douglas-Charles Airport,Dominica,Dominica,DOM,15.547,-61.299999
Martinique Aimé Césaire International Airport,Fort-de-france,Martinique,FDF,14.590999603271484,-61.00320053100586
L'Espérance Airport,St. Martin,Guadeloupe,SFG,18.099899291992,-63.047199249268
Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,PTP,16.265301,-61.531799
Point Salines International Airport,Point Salines,Grenada,GND,12.004199981689453,-61.78620147705078
Cyril E. King Airport,St. Thomas,Virgin Islands,STT,18.337299346923828,-64.97339630126953
Henry E Rohlsen Airport,St. Croix Island,Virgin Islands,STX,17.701900482177734,-64.79859924316406
Rafael Hernandez Airport,Aguadilla,Puerto Rico,BQN,18.49489974975586,-67.12940216064453
Diego Jimenez Torres Airport,Fajardo,Puerto Rico,FAJ,18.308900833129886,-65.66190338134766
Fernando Luis Ribas Dominicci Airport,San Juan,Puerto Rico,SIG,18.45680046081543,-66.09809875488281
Eugenio Maria De Hostos Airport,Mayaguez,Puerto Rico,MAZ,18.255699157714844,-67.14849853515625
Mercedita Airport,Ponce,Puerto Rico,PSE,18.00830078125,-66.56300354003906
Luis Munoz Marin International Airport,San Juan,Puerto Rico,SJU,18.4393997192,-66.0018005371
Robert L. Bradshaw International Airport,Basse Terre,Saint Kitts and Nevis,SKB,17.311199188232422,-62.71870040893555
George F. L. Charles Airport,Castries,Saint Lucia,SLU,14.0202,-60.992901
Hewanorra International Airport,Hewandorra,Saint Lucia,UVF,13.7332,-60.952599
Queen Beatrix International Airport,Oranjestad,Aruba,AUA,12.5014,-70.015198
Flamingo International Airport,Kralendijk,Netherlands Antilles,BON,12.130999565124512,-68.26850128173828
Hato International Airport,Willemstad,Netherlands Antilles,CUR,12.1889,-68.959801
F. D. Roosevelt Airport,Oranjestad,Netherlands Antilles,EUX,17.49650001525879,-62.97940063476562
Princess Juliana International Airport,Philipsburg,Netherlands Antilles,SXM,18.0410003662,-63.108898162799996
Clayton J Lloyd International Airport,The Valley,Anguilla,AXA,18.2048,-63.055099
Tobago-Crown Point Airport,Scarborough,Trinidad and Tobago,TAB,11.149700164794922,-60.83219909667969
Piarco International Airport,Port-of-spain,Trinidad and Tobago,POS,10.595399856567383,-61.33720016479492
Terrance B. Lettsome International Airport,Tortola,British Virgin Islands,EIS,18.444799423217773,-64.54299926757811
Canouan Airport,Canouan Island,Saint Vincent and the Grenadines,CIW,12.699000000000002,-61.3424
Mustique Airport,Mustique,Saint Vincent and the Grenadines,MQS,12.887900352478027,-61.1801986694336
Argyle International Airport,Kingstown,Saint Vincent and the Grenadines,SVD,13.156695000000001,-61.149944999999995
Almaty Airport,Alma-ata,Kazakhstan,ALA,43.35210037231445,77.04049682617188
Balkhash Airport,Balkhash,Kazakhstan,BXH,46.8932991027832,75.00499725341797
Astana International Airport,Tselinograd,Kazakhstan,TSE,51.02220153808594,71.46690368652344
Taraz Airport,Dzhambul,Kazakhstan,DMB,42.853599548339844,71.30359649658203
Manas International Airport,Bishkek,Kyrgyzstan,FRU,43.0612983704,74.4776000977
Osh Airport,Osh,Kyrgyzstan,OSS,40.6090011597,72.793296814
Shymkent Airport,Chimkent,Kazakhstan,CIT,42.364200592041016,69.47889709472656
Uralsk Airport,Uralsk,Kazakhstan,URA,51.15079879760742,51.54309844970703
Pavlodar Airport,Pavlodar,Kazakhstan,PWQ,52.19499969482422,77.07389831542969
Semipalatinsk Airport,Semiplatinsk,Kazakhstan,PLX,50.351295,80.234398
Aktobe Airport,Aktyubinsk,Kazakhstan,AKX,50.2458,57.206699
Heydar Aliyev International Airport,Baku,Azerbaijan,GYD,40.46749877929688,50.04669952392578
Yakutsk Airport,Yakutsk,Russia,YKS,62.093299865722656,129.77099609375
Mirny Airport,Mirnyj,Russia,MJZ,62.53469848632813,114.03900146484376
Ignatyevo Airport,Blagoveschensk,Russia,BQS,50.42539978027344,127.41200256347656
Khabarovsk-Novy Airport,Khabarovsk,Russia,KHV,48.52799987793,135.18800354004
Provideniya Bay Airport,Provideniya Bay,Russia,PVS,64.37809753417969,-173.2429962158203
Sokol Airport,Magadan,Russia,GDX,59.9109992980957,150.72000122070312
Pevek Airport,Pevek,Russia,PWE,69.783302307129,170.59700012207
Yelizovo Airport,Petropavlovsk,Russia,PKC,53.16790008544922,158.45399475097656
Yuzhno-Sakhalinsk Airport,Yuzhno-sakhalinsk,Russia,UUS,46.88869857788086,142.71800231933594
Vladivostok International Airport,Vladivostok,Russia,VVO,43.39899826049805,132.14799499511722
Chita-Kadala Airport,Chita,Russia,HTA,52.026299,113.306
Bratsk Airport,Bratsk,Russia,BTK,56.37060165405274,101.697998046875
Irkutsk Airport,Irkutsk,Russia,IKT,52.268001556396,104.38899993896
Ulan-Ude Airport (Mukhino),Ulan-ude,Russia,UUD,51.80780029296875,107.43800354003906
Boryspil International Airport,Kiev,Ukraine,KBP,50.34500122070313,30.89469909667969
Donetsk International Airport,Donetsk,Ukraine,DOK,48.07360076904297,37.73970031738281
Dnipropetrovsk International Airport,Dnepropetrovsk,Ukraine,DNK,48.357200622558594,35.100601196289055
Simferopol International Airport,Simferopol,Ukraine,SIP,45.05220031738281,33.975101470947266
Kiev Zhuliany International Airport,Kiev,Ukraine,IEV,50.40194,30.451940000000004
Lviv International Airport,Lvov,Ukraine,LWO,49.8125,23.95610046386719
Odessa International Airport,Odessa,Ukraine,ODS,46.42679977416992,30.67650032043457
Pulkovo Airport,St. Petersburg,Russia,LED,59.80030059814453,30.26250076293945
Murmansk Airport,Murmansk,Russia,MMK,68.78170013427734,32.75080108642578
Gomel Airport,Gomel,Belarus,GME,52.5270004272461,31.016700744628906
Vitebsk Vostochny Airport,Vitebsk,Belarus,VTB,55.126499176025,30.349599838257
Khrabrovo Airport,Kaliningrad,Russia,KGD,54.88999938964844,20.592599868774414
Minsk 1 Airport,Minsk,Belarus,MHP,53.86449813842773,27.53969955444336
Minsk National Airport,Minsk 2,Belarus,MSQ,53.882499694824,28.030700683594
Abakan Airport,Abakan,Russia,ABA,53.7400016784668,91.38500213623048
Barnaul Airport,Barnaul,Russia,BAX,53.36380004882813,83.53849792480469
Kemerovo Airport,Kemorovo,Russia,KEJ,55.27009963989258,86.1072006225586
Omsk Central Airport,Omsk,Russia,OMS,54.96699905395508,73.31050109863281
Krasnodar Pashkovsky International Airport,Krasnodar,Russia,KRR,45.034698486328004,39.170501708984
Uytash Airport,Makhachkala,Russia,MCX,42.81679916381836,47.65230178833008
Mineralnyye Vody Airport,Mineralnye Vody,Russia,MRV,44.22510147094727,43.08190155029297
Stavropol Shpakovskoye Airport,Stavropol,Russia,STW,45.10919952392578,42.11280059814453
Platov International Airport,Rostov,Russia,ROV,47.493888,39.924721999999996
Sochi International Airport,Sochi,Russia,AER,43.449902,39.9566
Astrakhan Airport,Astrakhan,Russia,ASF,46.2832984924,48.0063018799
Volgograd International Airport,Volgograd,Russia,VOG,48.78250122070313,44.34550094604492
Chelyabinsk Balandino Airport,Chelyabinsk,Russia,CEK,55.305801,61.5033
Magnitogorsk International Airport,Magnetiogorsk,Russia,MQF,53.39310073852539,58.75569915771485
Nizhnevartovsk Airport,Nizhnevartovsk,Russia,NJC,60.94929885864258,76.48359680175781
Bolshoye Savino Airport,Perm,Russia,PEE,57.914501190186,56.021198272705
Surgut Airport,Surgut,Russia,SGC,61.34370040893555,73.40180206298828
Koltsovo Airport,Yekaterinburg,Russia,SVX,56.743099212646,60.802700042725
Ashgabat International Airport,Ashkhabad,Turkmenistan,ASB,37.986801,58.361000000000004
Turkmenbashi Airport,Krasnovodsk,Turkmenistan,KRW,40.063301,53.007197999999995
Turkmenabat Airport,Chardzhou,Turkmenistan,CRZ,39.08330154418945,63.61330032348633
Dushanbe Airport,Dushanbe,Tajikistan,DYU,38.543300628699996,68.8249969482
Bukhara Airport,Bukhara,Uzbekistan,BHK,39.775001525878906,64.48329925537111
Samarkand Airport,Samarkand,Uzbekistan,SKD,39.70050048828125,66.98380279541016
Tashkent International Airport,Tashkent,Uzbekistan,TAS,41.257900238000005,69.2811965942
Bryansk Airport,Bryansk,Russia,BZK,53.214199,34.176398999999996
Sheremetyevo International Airport,Moscow,Russia,SVO,55.972599,37.4146
Migalovo Air Base,Tver,Russia,KLD,56.82469940185547,35.7577018737793
Voronezh International Airport,Voronezh,Russia,VOZ,51.81420135498047,39.22959899902344
Vnukovo International Airport,Moscow,Russia,VKO,55.591499328599994,37.2615013123
Syktyvkar Airport,Syktyvkar,Russia,SCW,61.64699935913086,50.84510040283203
Kazan International Airport,Kazan,Russia,KZN,55.606201171875,49.278701782227
Orenburg Central Airport,Orenburg,Russia,REN,51.795799255371094,55.45669937133789
Ufa International Airport,Ufa,Russia,UFA,54.55749893188501,55.874401092529
Kurumoch International Airport,Samara,Russia,KUF,53.504901885986,50.16429901123
Sardar Vallabhbhai Patel International Airport,Ahmedabad,India,AMD,23.0771999359,72.63469696039998
Akola Airport,Akola,India,AKD,20.698999,77.058601
Aurangabad Airport,Aurangabad,India,IXU,19.862699508666992,75.39810180664062
Chhatrapati Shivaji International Airport,Mumbai,India,BOM,19.088699340799998,72.8678970337
Bilaspur Airport,Bilaspur,India,PAB,21.9884,82.111
Bhuj Airport,Bhuj,India,BHJ,23.2877998352,69.6701965332
Belgaum Airport,Belgaum,India,IXG,15.8592996597,74.6183013916
Vadodara Airport,Baroda,India,BDQ,22.336201000000003,73.226303
Raja Bhoj International Airport,Bhopal,India,BHO,23.2875003815,77.33740234380001
