Airline IATA,Source airport IATA,Destination airport IATA,Stops,Airline Name,Active
UO,HKG,HKT,0,Hong Kong Express Airways,Y
UO,HKG,HND,0,Hong Kong Express Airways,Y
UO,HKG,ICN,0,Hong Kong Express Airways,Y
UO,HKG,KIX,0,Hong Kong Express Airways,Y
UO,HKG,KMG,0,Hong Kong Express Airways,Y
UO,HKG,PEN,0,Hong Kong Express Airways,Y
UO,HKG,RMQ,0,Hong Kong Express Airways,Y
UO,HKT,HKG,0,Hong Kong Express Airways,Y
UO,HND,HKG,0,Hong Kong Express Airways,Y
UO,ICN,HKG,0,Hong Kong Express Airways,Y
UO,KIX,HKG,0,Hong Kong Express Airways,Y
UO,KMG,HKG,0,Hong Kong Express Airways,Y
UO,PEN,HKG,0,Hong Kong Express Airways,Y
UO,RMQ,HKG,0,Hong Kong Express Airways,Y
UP,AXP,CRI,0,Bahamasair,Y
UP,AXP,NAS,0,Bahamasair,Y
UP,BHM,FPO,0,Bahamasair,Y
UP,BWI,FPO,0,Bahamasair,Y
UP,CMH,FPO,0,Bahamasair,Y
UP,CRI,AXP,0,Bahamasair,Y
UP,CRI,NAS,0,Bahamasair,Y
UP,ELH,NAS,0,Bahamasair,Y
UP,EWR,FPO,0,Bahamasair,Y
UP,FLL,FPO,0,Bahamasair,Y
UP,FLL,NAS,0,Bahamasair,Y
UP,FPO,BHM,0,Bahamasair,Y
UP,FPO,BWI,0,Bahamasair,Y
UP,FPO,CMH,0,Bahamasair,Y
UP,FPO,EWR,0,Bahamasair,Y
UP,FPO,FLL,0,Bahamasair,Y
UP,FPO,NAS,0,Bahamasair,Y
UP,FPO,RIC,0,Bahamasair,Y
UP,GGT,NAS,0,Bahamasair,Y
UP,GHB,NAS,0,Bahamasair,Y
UP,HAV,NAS,0,Bahamasair,Y
UP,IGA,MYG,0,Bahamasair,Y
UP,IGA,NAS,0,Bahamasair,Y
UP,LGI,NAS,0,Bahamasair,Y
UP,MCO,NAS,0,Bahamasair,Y
UP,MHH,NAS,0,Bahamasair,Y
UP,MHH,PBI,0,Bahamasair,Y
UP,MIA,NAS,0,Bahamasair,Y
UP,MIA,SKB,0,Bahamasair,Y
UP,MYG,IGA,0,Bahamasair,Y
UP,MYG,NAS,0,Bahamasair,Y
UP,NAS,AXP,0,Bahamasair,Y
UP,NAS,CRI,0,Bahamasair,Y
UP,NAS,ELH,0,Bahamasair,Y
UP,NAS,FLL,0,Bahamasair,Y
UP,NAS,FPO,0,Bahamasair,Y
UP,NAS,GGT,0,Bahamasair,Y
UP,NAS,GHB,0,Bahamasair,Y
UP,NAS,HAV,0,Bahamasair,Y
UP,NAS,IGA,0,Bahamasair,Y
UP,NAS,LGI,0,Bahamasair,Y
UP,NAS,MCO,0,Bahamasair,Y
UP,NAS,MHH,0,Bahamasair,Y
UP,NAS,MIA,0,Bahamasair,Y
UP,NAS,MYG,0,Bahamasair,Y
UP,NAS,PBI,0,Bahamasair,Y
UP,NAS,PLS,0,Bahamasair,Y
UP,NAS,RSD,0,Bahamasair,Y
UP,NAS,SML,0,Bahamasair,Y
UP,NAS,ZSA,0,Bahamasair,Y
UP,PBI,MHH,0,Bahamasair,Y
UP,PBI,NAS,0,Bahamasair,Y
UP,PLS,NAS,0,Bahamasair,Y
UP,RIC,FPO,0,Bahamasair,Y
UP,RSD,NAS,0,Bahamasair,Y
UP,SKB,NAS,0,Bahamasair,Y
UP,SML,NAS,0,Bahamasair,Y
UP,ZSA,NAS,0,Bahamasair,Y
UR,ARH,NNM,0,UTair-Express,Y
UR,EYK,NYA,0,UTair-Express,Y
UR,EYK,OVS,0,UTair-Express,Y
UR,EYK,SVX,0,UTair-Express,Y
UR,GOJ,KUF,0,UTair-Express,Y
UR,GOJ,SVX,0,UTair-Express,Y
UR,GOJ,VKO,0,UTair-Express,Y
UR,HMA,NJC,0,UTair-Express,Y
UR,HMA,OMS,0,UTair-Express,Y
UR,HMA,OVB,0,UTair-Express,Y
UR,HMA,SVX,0,UTair-Express,Y
UR,HMA,TJM,0,UTair-Express,Y
UR,HMA,URJ,0,UTair-Express,Y
UR,KUF,GOJ,0,UTair-Express,Y
UR,KUF,SVX,0,UTair-Express,Y
UR,KVX,NNM,0,UTair-Express,Y
UR,KVX,VKO,0,UTair-Express,Y
UR,KZN,UFA,0,UTair-Express,Y
UR,NJC,HMA,0,UTair-Express,Y
UR,NJC,OVB,0,UTair-Express,Y
UR,NJC,SVX,0,UTair-Express,Y
UR,NJC,TJM,0,UTair-Express,Y
UR,NNM,ARH,0,UTair-Express,Y
UR,NNM,KVX,0,UTair-Express,Y
UR,NNM,SCW,0,UTair-Express,Y
UR,NUX,OVB,0,UTair-Express,Y
UR,NYA,EYK,0,UTair-Express,Y
UR,NYA,TJM,0,UTair-Express,Y
UR,OMS,HMA,0,UTair-Express,Y
UR,OVB,HMA,0,UTair-Express,Y
UR,OVB,NJC,0,UTair-Express,Y
UR,OVB,NUX,0,UTair-Express,Y
UR,OVB,SGC,0,UTair-Express,Y
UR,OVS,EYK,0,UTair-Express,Y
UR,OVS,TJM,0,UTair-Express,Y
UR,SCW,NNM,0,UTair-Express,Y
UR,SCW,UCT,0,UTair-Express,Y
UR,SCW,UTS,0,UTair-Express,Y
UR,SCW,VKT,0,UTair-Express,Y
UR,SGC,OVB,0,UTair-Express,Y
UR,SGC,SVX,0,UTair-Express,Y
UR,SGC,TJM,0,UTair-Express,Y
UR,SGC,UFA,0,UTair-Express,Y
UR,SVX,EYK,0,UTair-Express,Y
UR,SVX,GOJ,0,UTair-Express,Y
UR,SVX,HMA,0,UTair-Express,Y
UR,SVX,KUF,0,UTair-Express,Y
UR,SVX,NJC,0,UTair-Express,Y
UR,SVX,SGC,0,UTair-Express,Y
UR,TBW,VKO,0,UTair-Express,Y
UR,TJM,HMA,0,UTair-Express,Y
UR,TJM,NJC,0,UTair-Express,Y
UR,TJM,NYA,0,UTair-Express,Y
UR,TJM,OVS,0,UTair-Express,Y
UR,TJM,SGC,0,UTair-Express,Y
UR,TJM,UFA,0,UTair-Express,Y
UR,TJM,URJ,0,UTair-Express,Y
UR,UCT,SCW,0,UTair-Express,Y
UR,UCT,USK,0,UTair-Express,Y
UR,UFA,KZN,0,UTair-Express,Y
UR,UFA,SGC,0,UTair-Express,Y
UR,UFA,TJM,0,UTair-Express,Y
UR,URJ,HMA,0,UTair-Express,Y
UR,URJ,TJM,0,UTair-Express,Y
UR,URS,VKO,0,UTair-Express,Y
UR,USK,UCT,0,UTair-Express,Y
UR,UTS,SCW,0,UTair-Express,Y
UR,VKO,GOJ,0,UTair-Express,Y
UR,VKO,KVX,0,UTair-Express,Y
UR,VKO,TBW,0,UTair-Express,Y
UR,VKO,URS,0,UTair-Express,Y
UR,VKO,VNO,0,UTair-Express,Y
UR,VKO,VOZ,0,UTair-Express,Y
UR,VKT,SCW,0,UTair-Express,Y
UR,VNO,VKO,0,UTair-Express,Y
UR,VOZ,VKO,0,UTair-Express,Y
US,ABE,CLT,0,US Airways,Y
US,ABE,PHL,0,US Airways,Y
US,ABI,DFW,0,US Airways,Y
US,ABQ,DFW,0,US Airways,Y
US,ABQ,LAX,0,US Airways,Y
US,ABQ,ORD,0,US Airways,Y
US,ABQ,PHX,0,US Airways,Y
US,ACT,DFW,0,US Airways,Y
US,ADL,AKL,0,US Airways,Y
US,AEX,DFW,0,US Airways,Y
US,AGS,CLT,0,US Airways,Y
US,AGS,DCA,0,US Airways,Y
US,AGU,DFW,0,US Airways,Y
US,ALB,CLT,0,US Airways,Y
US,ALB,DCA,0,US Airways,Y
US,ALB,PHL,0,US Airways,Y
US,ALO,ORD,0,US Airways,Y
US,AMA,DFW,0,US Airways,Y
US,AMM,JFK,0,US Airways,Y
US,AMM,ORD,0,US Airways,Y
US,AMM,YUL,0,US Airways,Y
US,AMS,LIS,0,US Airways,Y
US,AMS,PHL,0,US Airways,Y
US,ANC,PHX,0,US Airways,Y
US,ANU,CLT,0,US Airways,Y
US,ANU,JFK,0,US Airways,Y
US,ANU,MIA,0,US Airways,Y
US,APW,AKL,0,US Airways,Y
US,ART,ORD,0,US Airways,Y
US,ART,PHL,0,US Airways,Y
US,ASU,MIA,0,US Airways,Y
US,ATH,PHL,0,US Airways,Y
US,ATL,CLT,0,US Airways,Y
US,ATL,DFW,0,US Airways,Y
US,ATL,MIA,0,US Airways,Y
US,ATL,ORD,0,US Airways,Y
US,ATL,PHL,0,US Airways,Y
US,ATL,PHX,0,US Airways,Y
US,AUA,CLT,0,US Airways,Y
US,AUA,MIA,0,US Airways,Y
US,AUA,PHL,0,US Airways,Y
US,AUS,CLT,0,US Airways,Y
US,AUS,DFW,0,US Airways,Y
US,AUS,JFK,0,US Airways,Y
US,AUS,LAX,0,US Airways,Y
US,AUS,ORD,0,US Airways,Y
US,AUS,PHL,0,US Airways,Y
US,AUS,PHX,0,US Airways,Y
US,AVL,CLT,0,US Airways,Y
US,AVP,CLT,0,US Airways,Y
US,AVP,PHL,0,US Airways,Y
US,AZO,ORD,0,US Airways,Y
US,BAQ,MIA,0,US Airways,Y
US,BCN,JFK,0,US Airways,Y
US,BCN,MIA,0,US Airways,Y
US,BCN,PHL,0,US Airways,Y
US,BDA,JFK,0,US Airways,Y
US,BDA,MIA,0,US Airways,Y
US,BDA,PHL,0,US Airways,Y
US,BDL,CLT,0,US Airways,Y
US,BDL,DCA,0,US Airways,Y
US,BDL,DFW,0,US Airways,Y
US,BDL,LAX,0,US Airways,Y
US,BDL,MIA,0,US Airways,Y
US,BDL,ORD,0,US Airways,Y
US,BDL,PHL,0,US Airways,Y
US,BDL,PIT,0,US Airways,Y
US,BFL,PHX,0,US Airways,Y
US,BGI,MIA,0,US Airways,Y
US,BGM,PHL,0,US Airways,Y
US,BGR,DCA,0,US Airways,Y
US,BGR,PHL,0,US Airways,Y
US,BHM,CLT,0,US Airways,Y
US,BHM,DCA,0,US Airways,Y
US,BHM,DFW,0,US Airways,Y
US,BHM,MIA,0,US Airways,Y
US,BHM,PHL,0,US Airways,Y
US,BIO,LIS,0,US Airways,Y
US,BJX,DFW,0,US Airways,Y
US,BMI,DFW,0,US Airways,Y
US,BMI,ORD,0,US Airways,Y
US,BNA,CLT,0,US Airways,Y
US,BNA,DCA,0,US Airways,Y
US,BNA,DFW,0,US Airways,Y
US,BNA,JFK,0,US Airways,Y
US,BNA,LAX,0,US Airways,Y
US,BNA,LGA,0,US Airways,Y
US,BNA,MIA,0,US Airways,Y
US,BNA,ORD,0,US Airways,Y
US,BNA,PHL,0,US Airways,Y
US,BNE,AKL,0,US Airways,Y
US,BOG,DFW,0,US Airways,Y
US,BOG,FLL,0,US Airways,Y
US,BOG,JFK,0,US Airways,Y
US,BOG,MCO,0,US Airways,Y
US,BOG,MIA,0,US Airways,Y
US,BOI,PHX,0,US Airways,Y
US,BOS,BUF,0,US Airways,Y
US,BOS,CLT,0,US Airways,Y
US,BOS,CUN,0,US Airways,Y
US,BOS,DCA,0,US Airways,Y
US,BOS,DFW,0,US Airways,Y
US,BOS,JFK,0,US Airways,Y
US,BOS,LAX,0,US Airways,Y
US,BOS,LGA,0,US Airways,Y
US,BOS,MDT,0,US Airways,Y
US,BOS,MIA,0,US Airways,Y
US,BOS,ORD,0,US Airways,Y
US,BOS,PHL,0,US Airways,Y
US,BOS,PHX,0,US Airways,Y
US,BOS,PIT,0,US Airways,Y
US,BOS,RIC,0,US Airways,Y
US,BOS,ROC,0,US Airways,Y
US,BOS,SYR,0,US Airways,Y
US,BPT,DFW,0,US Airways,Y
US,BRO,DFW,0,US Airways,Y
US,BRU,ATH,0,US Airways,Y
US,BRU,LIS,0,US Airways,Y
US,BRU,PHL,0,US Airways,Y
US,BSB,MIA,0,US Airways,Y
US,BTR,CLT,0,US Airways,Y
US,BTR,DFW,0,US Airways,Y
US,BTV,DCA,0,US Airways,Y
US,BTV,PHL,0,US Airways,Y
US,BUF,BOS,0,US Airways,Y
US,BUF,CLT,0,US Airways,Y
US,BUF,DCA,0,US Airways,Y
US,BUF,ORD,0,US Airways,Y
US,BUF,PHL,0,US Airways,Y
US,BUR,PHX,0,US Airways,Y
US,BWI,CLT,0,US Airways,Y
US,BWI,DFW,0,US Airways,Y
US,BWI,JFK,0,US Airways,Y
US,BWI,MIA,0,US Airways,Y
US,BWI,ORD,0,US Airways,Y
US,BWI,PHL,0,US Airways,Y
US,BWI,PHX,0,US Airways,Y
US,BZE,CLT,0,US Airways,Y
US,BZE,DFW,0,US Airways,Y
US,BZE,MIA,0,US Airways,Y
US,CAE,CLT,0,US Airways,Y
US,CAE,DCA,0,US Airways,Y
US,CAE,DFW,0,US Airways,Y
US,CAE,PHL,0,US Airways,Y
US,CAK,CLT,0,US Airways,Y
US,CAK,DCA,0,US Airways,Y
US,CAK,PHL,0,US Airways,Y
US,CDG,ATH,0,US Airways,Y
US,CDG,CLT,0,US Airways,Y
US,CDG,DFW,0,US Airways,Y
US,CDG,JFK,0,US Airways,Y
US,CDG,MIA,0,US Airways,Y
US,CDG,ORD,0,US Airways,Y
US,CDG,PHL,0,US Airways,Y
US,CHA,CLT,0,US Airways,Y
US,CHA,DCA,0,US Airways,Y
US,CHA,DFW,0,US Airways,Y
US,CHA,ORD,0,US Airways,Y
US,CHO,CLT,0,US Airways,Y
US,CHO,LGA,0,US Airways,Y
US,CHO,ORD,0,US Airways,Y
US,CHO,PHL,0,US Airways,Y
US,CHS,CLT,0,US Airways,Y
US,CHS,DCA,0,US Airways,Y
US,CHS,DFW,0,US Airways,Y
US,CHS,MIA,0,US Airways,Y
US,CHS,PHL,0,US Airways,Y
US,CID,DFW,0,US Airways,Y
US,CID,ORD,0,US Airways,Y
US,CLE,CLT,0,US Airways,Y
US,CLE,DFW,0,US Airways,Y
US,CLE,JFK,0,US Airways,Y
US,CLE,MIA,0,US Airways,Y
US,CLE,ORD,0,US Airways,Y
US,CLE,PHL,0,US Airways,Y
US,CLL,DFW,0,US Airways,Y
US,CLO,MIA,0,US Airways,Y
US,CLT,ABE,0,US Airways,Y
US,CLT,AGS,0,US Airways,Y
US,CLT,ALB,0,US Airways,Y
US,CLT,ANU,0,US Airways,Y
US,CLT,ATL,0,US Airways,Y
US,CLT,AUA,0,US Airways,Y
US,CLT,AUS,0,US Airways,Y
US,CLT,AVL,0,US Airways,Y
US,CLT,AVP,0,US Airways,Y
US,CLT,BDL,0,US Airways,Y
US,CLT,BHM,0,US Airways,Y
US,CLT,BNA,0,US Airways,Y
US,CLT,BOS,0,US Airways,Y
US,CLT,BTR,0,US Airways,Y
US,CLT,BUF,0,US Airways,Y
US,CLT,BWI,0,US Airways,Y
US,CLT,BZE,0,US Airways,Y
US,CLT,CAE,0,US Airways,Y
US,CLT,CAK,0,US Airways,Y
US,CLT,CDG,0,US Airways,Y
US,CLT,CHA,0,US Airways,Y
US,CLT,CHO,0,US Airways,Y
US,CLT,CHS,0,US Airways,Y
US,CLT,CLE,0,US Airways,Y
US,CLT,CMH,0,US Airways,Y
US,CLT,CRW,0,US Airways,Y
US,CLT,CUN,0,US Airways,Y
US,CLT,CVG,0,US Airways,Y
US,CLT,CZM,0,US Airways,Y
US,CLT,DAB,0,US Airways,Y
US,CLT,DAY,0,US Airways,Y
US,CLT,DCA,0,US Airways,Y
US,CLT,DEN,0,US Airways,Y
US,CLT,DFW,0,US Airways,Y
US,CLT,DSM,0,US Airways,Y
US,CLT,DTW,0,US Airways,Y
US,CLT,DUB,0,US Airways,Y
US,CLT,EWN,0,US Airways,Y
US,CLT,EWR,0,US Airways,Y
US,CLT,FAY,0,US Airways,Y
US,CLT,FCO,0,US Airways,Y
US,CLT,FLL,0,US Airways,Y
US,CLT,FLO,0,US Airways,Y
US,CLT,FPO,0,US Airways,Y
US,CLT,FRA,0,US Airways,Y
US,CLT,GCM,0,US Airways,Y
US,CLT,GIG,0,US Airways,Y
US,CLT,GNV,0,US Airways,Y
US,CLT,GPT,0,US Airways,Y
US,CLT,GRU,0,US Airways,Y
US,CLT,GSO,0,US Airways,Y
US,CLT,GSP,0,US Airways,Y
US,CLT,HHH,0,US Airways,Y
US,CLT,HPN,0,US Airways,Y
US,CLT,HSV,0,US Airways,Y
US,CLT,HTS,0,US Airways,Y
US,CLT,IAD,0,US Airways,Y
US,CLT,IAH,0,US Airways,Y
US,CLT,ILM,0,US Airways,Y
US,CLT,IND,0,US Airways,Y
US,CLT,JAN,0,US Airways,Y
US,CLT,JAX,0,US Airways,Y
US,CLT,JFK,0,US Airways,Y
US,CLT,LAS,0,US Airways,Y
US,CLT,LAX,0,US Airways,Y
US,CLT,LEX,0,US Airways,Y
US,CLT,LGA,0,US Airways,Y
US,CLT,LHR,0,US Airways,Y
US,CLT,LIR,0,US Airways,Y
US,CLT,LIT,0,US Airways,Y
US,CLT,LYH,0,US Airways,Y
US,CLT,MBJ,0,US Airways,Y
US,CLT,MCI,0,US Airways,Y
US,CLT,MCO,0,US Airways,Y
US,CLT,MDT,0,US Airways,Y
US,CLT,MEM,0,US Airways,Y
US,CLT,MEX,0,US Airways,Y
US,CLT,MGM,0,US Airways,Y
US,CLT,MHT,0,US Airways,Y
US,CLT,MIA,0,US Airways,Y
US,CLT,MKE,0,US Airways,Y
US,CLT,MLB,0,US Airways,Y
US,CLT,MOB,0,US Airways,Y
US,CLT,MSP,0,US Airways,Y
US,CLT,MSY,0,US Airways,Y
US,CLT,MYR,0,US Airways,Y
US,CLT,NAS,0,US Airways,Y
US,CLT,OAJ,0,US Airways,Y
US,CLT,OMA,0,US Airways,Y
US,CLT,ORD,0,US Airways,Y
US,CLT,ORF,0,US Airways,Y
US,CLT,PBI,0,US Airways,Y
US,CLT,PDX,0,US Airways,Y
US,CLT,PGV,0,US Airways,Y
US,CLT,PHF,0,US Airways,Y
US,CLT,PHL,0,US Airways,Y
US,CLT,PHX,0,US Airways,Y
US,CLT,PIT,0,US Airways,Y
US,CLT,PLS,0,US Airways,Y
US,CLT,PNS,0,US Airways,Y
US,CLT,PUJ,0,US Airways,Y
US,CLT,PVD,0,US Airways,Y
US,CLT,PWM,0,US Airways,Y
US,CLT,RDU,0,US Airways,Y
US,CLT,RIC,0,US Airways,Y
US,CLT,ROA,0,US Airways,Y
US,CLT,ROC,0,US Airways,Y
US,CLT,RSW,0,US Airways,Y
US,CLT,SAN,0,US Airways,Y
US,CLT,SAT,0,US Airways,Y
US,CLT,SAV,0,US Airways,Y
US,CLT,SBY,0,US Airways,Y
US,CLT,SDF,0,US Airways,Y
US,CLT,SEA,0,US Airways,Y
US,CLT,SFO,0,US Airways,Y
US,CLT,SJD,0,US Airways,Y
US,CLT,SJO,0,US Airways,Y
US,CLT,SJU,0,US Airways,Y
US,CLT,SLC,0,US Airways,Y
US,CLT,SMF,0,US Airways,Y
US,CLT,SRQ,0,US Airways,Y
US,CLT,STL,0,US Airways,Y
US,CLT,STT,0,US Airways,Y
US,CLT,SXM,0,US Airways,Y
US,CLT,SYR,0,US Airways,Y
US,CLT,TLH,0,US Airways,Y
US,CLT,TPA,0,US Airways,Y
US,CLT,TRI,0,US Airways,Y
US,CLT,TYS,0,US Airways,Y
US,CLT,UVF,0,US Airways,Y
US,CLT,VPS,0,US Airways,Y
US,CLT,XNA,0,US Airways,Y
US,CLT,YOW,0,US Airways,Y
US,CLT,YUL,0,US Airways,Y
US,CLT,YYZ,0,US Airways,Y
US,CMH,CLT,0,US Airways,Y
US,CMH,DCA,0,US Airways,Y
US,CMH,DFW,0,US Airways,Y
US,CMH,JFK,0,US Airways,Y
US,CMH,LAX,0,US Airways,Y
US,CMH,LGA,0,US Airways,Y
US,CMH,MIA,0,US Airways,Y
US,CMH,ORD,0,US Airways,Y
US,CMH,PHL,0,US Airways,Y
US,CMH,PHX,0,US Airways,Y
US,CMI,DFW,0,US Airways,Y
US,CMI,ORD,0,US Airways,Y
US,CNF,MIA,0,US Airways,Y
US,CNS,AKL,0,US Airways,Y
US,COS,DFW,0,US Airways,Y
US,COU,DFW,0,US Airways,Y
US,COU,ORD,0,US Airways,Y
US,CRP,DFW,0,US Airways,Y
US,CTG,MIA,0,US Airways,Y
US,CUN,BOS,0,US Airways,Y
US,CUN,CLT,0,US Airways,Y
US,CUN,DFW,0,US Airways,Y
US,CUN,JFK,0,US Airways,Y
US,CUN,MIA,0,US Airways,Y
US,CUN,ORD,0,US Airways,Y
US,CUN,PHL,0,US Airways,Y
US,CUN,PHX,0,US Airways,Y
US,CUR,MIA,0,US Airways,Y
US,CUU,DFW,0,US Airways,Y
US,CVG,CLT,0,US Airways,Y
US,CVG,DCA,0,US Airways,Y
US,CVG,DFW,0,US Airways,Y
US,CVG,JFK,0,US Airways,Y
US,CVG,MIA,0,US Airways,Y
US,CVG,ORD,0,US Airways,Y
US,CVG,PHL,0,US Airways,Y
US,CWA,ORD,0,US Airways,Y
US,CWB,POA,0,US Airways,Y
US,CZM,CLT,0,US Airways,Y
US,CZM,DFW,0,US Airways,Y
US,CZM,MIA,0,US Airways,Y
US,DAB,CLT,0,US Airways,Y
US,DAY,CLT,0,US Airways,Y
US,DAY,DCA,0,US Airways,Y
US,DAY,DFW,0,US Airways,Y
US,DAY,LGA,0,US Airways,Y
US,DAY,ORD,0,US Airways,Y
US,DAY,PHL,0,US Airways,Y
US,DBQ,ORD,0,US Airways,Y
US,DCA,AGS,0,US Airways,Y
US,DCA,ALB,0,US Airways,Y
US,DCA,BDL,0,US Airways,Y
US,DCA,BGR,0,US Airways,Y
US,DCA,BHM,0,US Airways,Y
US,DCA,BNA,0,US Airways,Y
US,DCA,BOS,0,US Airways,Y
US,DCA,BTV,0,US Airways,Y
US,DCA,BUF,0,US Airways,Y
US,DCA,CAE,0,US Airways,Y
US,DCA,CAK,0,US Airways,Y
US,DCA,CHA,0,US Airways,Y
US,DCA,CHS,0,US Airways,Y
US,DCA,CLT,0,US Airways,Y
US,DCA,CMH,0,US Airways,Y
US,DCA,CRW,0,US Airways,Y
US,DCA,CVG,0,US Airways,Y
US,DCA,DAY,0,US Airways,Y
US,DCA,DFW,0,US Airways,Y
US,DCA,DSM,0,US Airways,Y
US,DCA,DTW,0,US Airways,Y
US,DCA,FAY,0,US Airways,Y
US,DCA,FLL,0,US Airways,Y
US,DCA,GSO,0,US Airways,Y
US,DCA,GSP,0,US Airways,Y
US,DCA,HHH,0,US Airways,Y
US,DCA,HPN,0,US Airways,Y
US,DCA,HSV,0,US Airways,Y
US,DCA,ILM,0,US Airways,Y
US,DCA,IND,0,US Airways,Y
US,DCA,ISP,0,US Airways,Y
US,DCA,JAN,0,US Airways,Y
US,DCA,JAX,0,US Airways,Y
US,DCA,JFK,0,US Airways,Y
US,DCA,LAS,0,US Airways,Y
US,DCA,LAX,0,US Airways,Y
US,DCA,LGA,0,US Airways,Y
US,DCA,LIT,0,US Airways,Y
US,DCA,MCI,0,US Airways,Y
US,DCA,MCO,0,US Airways,Y
US,DCA,MEM,0,US Airways,Y
US,DCA,MHT,0,US Airways,Y
US,DCA,MIA,0,US Airways,Y
US,DCA,MSP,0,US Airways,Y
US,DCA,MSY,0,US Airways,Y
US,DCA,MYR,0,US Airways,Y
US,DCA,NAS,0,US Airways,Y
US,DCA,OAJ,0,US Airways,Y
US,DCA,OMA,0,US Airways,Y
US,DCA,ORD,0,US Airways,Y
US,DCA,ORF,0,US Airways,Y
US,DCA,PBI,0,US Airways,Y
US,DCA,PHL,0,US Airways,Y
US,DCA,PHX,0,US Airways,Y
US,DCA,PIT,0,US Airways,Y
US,DCA,PNS,0,US Airways,Y
US,DCA,PVD,0,US Airways,Y
US,DCA,PWM,0,US Airways,Y
US,DCA,RDU,0,US Airways,Y
US,DCA,ROC,0,US Airways,Y
US,DCA,RSW,0,US Airways,Y
US,DCA,SAN,0,US Airways,Y
US,DCA,SAV,0,US Airways,Y
US,DCA,SDF,0,US Airways,Y
US,DCA,SRQ,0,US Airways,Y
US,DCA,STL,0,US Airways,Y
US,DCA,SYR,0,US Airways,Y
US,DCA,TLH,0,US Airways,Y
US,DCA,TPA,0,US Airways,Y
US,DCA,TYS,0,US Airways,Y
US,DCA,VPS,0,US Airways,Y
US,DCA,YHZ,0,US Airways,Y
US,DCA,YUL,0,US Airways,Y
US,DCA,YYZ,0,US Airways,Y
US,DEN,CLT,0,US Airways,Y
US,DEN,DFW,0,US Airways,Y
US,DEN,LAX,0,US Airways,Y
US,DEN,MIA,0,US Airways,Y
US,DEN,ORD,0,US Airways,Y
US,DEN,PHL,0,US Airways,Y
US,DEN,PHX,0,US Airways,Y
US,DFW,ABI,0,US Airways,Y
US,DFW,ABQ,0,US Airways,Y
US,DFW,ACT,0,US Airways,Y
US,DFW,AEX,0,US Airways,Y
US,DFW,AGU,0,US Airways,Y
US,DFW,AMA,0,US Airways,Y
US,DFW,ATL,0,US Airways,Y
US,DFW,AUS,0,US Airways,Y
US,DFW,BDL,0,US Airways,Y
US,DFW,BHM,0,US Airways,Y
US,DFW,BJX,0,US Airways,Y
US,DFW,BMI,0,US Airways,Y
US,DFW,BNA,0,US Airways,Y
US,DFW,BOG,0,US Airways,Y
US,DFW,BOS,0,US Airways,Y
US,DFW,BPT,0,US Airways,Y
US,DFW,BRO,0,US Airways,Y
US,DFW,BTR,0,US Airways,Y
US,DFW,BWI,0,US Airways,Y
US,DFW,BZE,0,US Airways,Y
US,DFW,CAE,0,US Airways,Y
US,DFW,CDG,0,US Airways,Y
US,DFW,CHA,0,US Airways,Y
US,DFW,CHS,0,US Airways,Y
US,DFW,CID,0,US Airways,Y
US,DFW,CLE,0,US Airways,Y
US,DFW,CLL,0,US Airways,Y
US,DFW,CLT,0,US Airways,Y
US,DFW,CMH,0,US Airways,Y
US,DFW,CMI,0,US Airways,Y
US,DFW,COS,0,US Airways,Y
US,DFW,COU,0,US Airways,Y
US,DFW,CRP,0,US Airways,Y
US,DFW,CRW,0,US Airways,Y
US,DFW,CUN,0,US Airways,Y
US,DFW,CUU,0,US Airways,Y
US,DFW,CVG,0,US Airways,Y
US,DFW,CZM,0,US Airways,Y
US,DFW,DAY,0,US Airways,Y
US,DFW,DCA,0,US Airways,Y
US,DFW,DEN,0,US Airways,Y
US,DFW,DRO,0,US Airways,Y
US,DFW,DSM,0,US Airways,Y
US,DFW,DTW,0,US Airways,Y
US,DFW,ELP,0,US Airways,Y
US,DFW,EVV,0,US Airways,Y
US,DFW,EWR,0,US Airways,Y
US,DFW,FAR,0,US Airways,Y
US,DFW,FAT,0,US Airways,Y
US,DFW,FLL,0,US Airways,Y
US,DFW,FRA,0,US Airways,Y
US,DFW,FSD,0,US Airways,Y
US,DFW,FSM,0,US Airways,Y
US,DFW,FWA,0,US Airways,Y
US,DFW,GCK,0,US Airways,Y
US,DFW,GDL,0,US Airways,Y
US,DFW,GGG,0,US Airways,Y
US,DFW,GIG,0,US Airways,Y
US,DFW,GJT,0,US Airways,Y
US,DFW,GPT,0,US Airways,Y
US,DFW,GRI,0,US Airways,Y
US,DFW,GRK,0,US Airways,Y
US,DFW,GRR,0,US Airways,Y
US,DFW,GRU,0,US Airways,Y
US,DFW,GSO,0,US Airways,Y
US,DFW,GSP,0,US Airways,Y
US,DFW,GUA,0,US Airways,Y
US,DFW,HNL,0,US Airways,Y
US,DFW,HOU,0,US Airways,Y
US,DFW,HSV,0,US Airways,Y
US,DFW,IAD,0,US Airways,Y
US,DFW,IAH,0,US Airways,Y
US,DFW,ICN,0,US Airways,Y
US,DFW,ICT,0,US Airways,Y
US,DFW,IND,0,US Airways,Y
US,DFW,JAN,0,US Airways,Y
US,DFW,JAX,0,US Airways,Y
US,DFW,JFK,0,US Airways,Y
US,DFW,JLN,0,US Airways,Y
US,DFW,LAS,0,US Airways,Y
US,DFW,LAW,0,US Airways,Y
US,DFW,LAX,0,US Airways,Y
